scheme_code,scheme_name,anomaly_category,performance_anomaly_score,risk_anomaly_score,volatility,return_1y,max_drawdown,sharpe_ratio,latest_nav,latest_date
133681,BANDHAN Equity Savings Fund-Direct Plan-Annual IDCW,Normal,-0.35481669988060927,-0.4002069708283268,6.74866697851924,-5.0639404932028835,-17.707299231934794,-0.461306691597782,10.3636,2015-11-13
133516,Aditya Birla Sun Life Manufacturing Equity Fund - Direct Plan - Growth,Normal,-0.37052408455493624,-0.384433884210758,15.753146208817617,-7.578558225508321,-39.1875,0.4838583739513737,10.0,2015-02-03
145607,Groww Aggressive Hybrid Fund (formerly known as Indiabulls Equity Hybrid Fund)- Regular Plan- Quarterly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),Normal,-0.3840539677522583,-0.37067373366351913,13.048037742753955,6.55578965289748,-28.31077418036065,0.4272822353806716,10.0139,2018-12-14
131452,ICICI Prudential Equity & Debt Fund - Half Yearly IDCW,Normal,-0.3675721176220544,-0.38710068518260465,13.227550600632778,-5.267938237965486,-30.80634045485872,0.2141979181832343,10.43,2014-11-05
132996,Aditya Birla Sun Life Equity Savings Fund - Direct - IDCW,Normal,-0.357998275569868,-0.3940797831559808,6.65087538322471,-5.749293119698392,-17.738359201773825,-0.2883128588430007,10.0,2014-12-01
144465,Franklin India Equity Savings Fund - Direct - Monthly - IDCW,Normal,-0.35480658007302784,-0.3956992168657665,6.22307380774669,-3.5772828078295285,-16.70331103616614,-0.2443893729547593,10.0,2018-08-27
144467,Franklin India Equity Savings Fund - Direct - Quarterly - IDCW,Normal,-0.3550058659901023,-0.3928496304039753,6.572830103676143,-4.141104294478532,-16.70309721398933,-0.2127297642483963,10.0,2018-08-27
145599,Groww Aggressive Hybrid Fund (formerly known as Indiabulls Equity Hybrid Fund) - Direct Plan - Growth option,Normal,-0.3751537837482524,-0.37203701999139904,12.908211858428004,3.315794903538642,-28.192388731368524,0.5040559234325793,10.0144,2018-12-14
145601,Groww Aggressive Hybrid Fund (formerly known as Indiabulls Equity Hybrid Fund)- Direct Plan- Quarterly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),Normal,-0.3742505393194705,-0.37238455388602437,12.920612235953454,3.46840517419514,-28.1949145187885,0.4786672639629409,10.0145,2018-12-14
145600,Groww Aggressive Hybrid Fund (formerly known as Indiabulls Equity Hybrid Fund)- Direct Plan- - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),Normal,-0.374307619669434,-0.37087143092021424,12.908840896234713,3.5829540752999685,-28.196997602251795,0.4935335248319306,10.0144,2018-12-14
145606,Groww Aggressive Hybrid Fund (formerly known as Indiabulls Equity Hybrid Fund)- Direct Plan- Monthly - Income Distribution cum capital withdrawal Option (Payout & Reinvestment),Normal,-0.3739754326681501,-0.37087143092021424,12.9094740405112,3.557246856386493,-28.19809100304848,0.4915777263511507,10.0144,2018-12-14
131453,ICICI Prudential Equity & Debt Fund - Direct Plan - Half Yearly IDCW,Normal,-0.36591610541062203,-0.3748020229468664,13.09529957705654,-7.020702070207014,-30.678851174934735,0.3205779421107588,10.33,2014-11-05
146642,SBI Equity Minimum Variance Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),Normal,-0.36772682150283525,-0.37250556427075776,15.30014581873954,-10.104753210835046,-32.9535536751034,0.5254210258109764,9.9461,2019-03-27
146643,SBI Equity Minimum Variance Fund - Direct Plan - Growth,Normal,-0.36772682150283525,-0.37250556427075776,15.300206592113566,-10.111252699979216,-32.95007162440353,0.5254864350750198,9.9461,2019-03-27
146641,SBI Equity Minimum Variance Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),Normal,-0.36676535715423936,-0.3709264534478739,15.300331298618636,-9.571914382876573,-32.97818656155084,0.4983388977553584,9.9451,2019-03-27
146644,SBI Equity Minimum Variance Fund - Regular Plan - Growth,Normal,-0.36676535715423936,-0.3709264534478739,15.300650469046056,-9.563691255638004,-32.98104296990298,0.4981614741108621,9.9451,2019-03-27
147844,Aditya Birla Sun Life PSU Equity Fund-Direct Plan-Growth,Performance Issue,-0.5748550576299801,-0.4860193758706541,21.90600565019627,-24.03628117913832,-33.76110562685095,0.9609476094375764,10.05,2020-01-01
147846,Aditya Birla Sun Life PSU Equity Fund-Regular Plan-Growth,Performance Issue,-0.5750220793099886,-0.468284044122725,21.888171721631473,-21.789883268482484,-33.99209486166008,0.8699874435965268,10.05,2020-01-01
147847,Aditya Birla Sun Life PSU Equity Fund-Regular - Payout of IDCW,Performance Issue,-0.5758683947104031,-0.46628600844925394,22.6861695746636,-21.789883268482484,-33.99209486166008,0.5578677677561503,10.05,2020-01-01
147845,Aditya Birla Sun Life PSU Equity Fund-Direct - Payout of IDCW,Performance Issue,-0.576636376670192,-0.4647890792052598,22.56137227903038,-24.093655589123863,-33.76110562685095,0.6937976037151822,10.05,2020-01-01
119061,HDFC Hybrid Equity Fund - IDCW Option - Direct Plan,Performance Issue,-0.571461494556762,-0.45855547341390623,16.483602985667357,-9.471592077307928,-52.53570223771506,-0.1595109766643699,13.209,2013-01-01
106167,CANARA ROBECO EQUITY HYBRID FUND - REGULAR PLAN - MONTHLY IDCW (Payout/Reinvestment),Performance Issue,-0.5715912236095259,-0.43435181882623064,14.837136903304437,31.362063541994335,-49.51386388188693,-0.0462568078011599,41.76,2007-07-23
